id,mz,rt,intensity,KEGGId,exactMass,formula,name,precursorType,mzCalc,ppm,inferLevel,forward,reverse,jaccard,parentTrace,inferSize,score1,score2,pvalue,seed,partnerKEGGId,KEGG_reaction,reaction,fileName,scanId
M132T923,132.101715087891,923.106,852288.3125,C21092,131.0946,C6H13NO2,D-allo-Isoleucine,[M+H]+,0,5,Ms2,1,1,1,0.619027870241513,48,0,0,0.000336461489837792,M132T904: C00407,C00407,RC03345,C1c-C1c:*-*:C1c+C6a+N1a-C1c+C6a+N1a,,0
M132T923,132.101715087891,923.106,852288.3125,C02486,131.0946,C6H13NO2,(3R)-beta-Leucine,[M+H]+,0,5,Ms2,1,1,1,0.619027870241513,48,0,0,0.000336461489837792,M132T904: C00123,C00123,RC00449,C1b-C1c:*-N1a:C1c+C1c-C1b+C1c C1c-C1b:N1a-*:C1b+C6a-C1c+C6a N1a-N1a:C1c+*-*+C1c:*-*,,0
M132T923,132.101715087891,923.106,852288.3125,C00123,131.0946,C6H13NO2,L-Leucine,[M+H]+,0,5,Ms2,1,1,1,0.619027870241513,48,0,0,0.000336461489837792,M132T904: C02486,C02486,RC00449,C1b-C1c:*-N1a:C1c+C1c-C1b+C1c C1c-C1b:N1a-*:C1b+C6a-C1c+C6a N1a-N1a:C1c+*-*+C1c:*-*,,0
M132T923,132.101715087891,923.106,852288.3125,C00407,131.0946,C6H13NO2,L-Isoleucine,[M+H]+,0,5,Ms2,1,1,1,0.619027870241513,48,0,0,0.000336461489837792,M132T904: C21092,C21092,RC03345,C1c-C1c:*-*:C1c+C6a+N1a-C1c+C6a+N1a,,0
M335T923,335.219299316406,923.291,427698.3125,C05953,334.2144,C20H30O4,Prostaglandin A2,[M+H]+,0,9,Ms2,0.871257521878955,0.541983688493081,0.111111111111111,0.0895354318957379,5,0,0,0.000929624485345393,M335T897: C05955,C05955,RC01177,C1x-C2x:*-*:C2x+C5x-C2x+C5x C2y-C1y:*-*:C1y+C2b+C2x-C1y+C2b+C2x,,0
M335T923,335.219299316406,923.291,427698.3125,C11876,334.2144,C20H30O4,"6beta,7beta-Dihydroxykaurenoic acid",[M+H]+,0,9,Ms1,0.110160672477638,0.162320988325946,0,0.00390625,5,0,0,0.00264647554769515,M337T963: C11875,C11875,RC00613,C1x-C1y:*-O1a:C1y+C1y-C1y+C1y,,0
M335T923,335.219299316406,923.291,427698.3125,C06093,316.2038,C20H28O3,Gibberellin A12 aldehyde,[M+H+H2O]+,0,9,Ms1,0.110160672477638,0.162320988325946,0,0.00390625,5,0,0,0.00263234570744864,M337T963: C11875,C11875,RC01622,C1x-C1y:*-C1z:C1y+C1y-C1y+C4a C1y-C4a:C1z-*:C1x+O1a-C1y+O4a C1z-C1z:C1y+*-*+C1y:C1x+C1x+C1y-C1x+C1x+C1y,,0
M335T923,335.219299316406,923.291,427698.3125,C14815,334.2144,C20H30O4,"5,6-Epoxytetraene",[M+H]+,0,9,Ms1,0,0,0,0.0139696580940783,5,0,0,0.00353446016308068,M353T782: C06314,C06314,RC01184,C1c-C1y:O1a+*-*+O2x:C1c+C2b-C1y+C2b O1a-O2x:*-C1y:C1c-C1y,,0
M335T923,335.219299316406,923.291,427698.3125,C05955,334.2144,C20H30O4,Prostaglandin C2,[M+H]+,0,9,Ms2,0.871257521878955,0.541983688493081,0.111111111111111,0.0895354318957379,5,0,0,0.000929624485345393,M335T897: C05953,C05953,RC01177,C1x-C2x:*-*:C2x+C5x-C2x+C5x C2y-C1y:*-*:C1y+C2b+C2x-C1y+C2b+C2x,,0
M335T923,335.219299316406,923.291,427698.3125,C05949,334.2144,C20H30O4,12-Keto-leukotriene B4,[M+H]+,0,9,Ms1,0.110160672477638,0.162320988325946,0,0.0132125765824819,5,0,0,0.00262136549422087,M337T963: C02165,C02165,RC00241,C1c-C5a:*-*:C1b+C2b+O1a-C1b+C2b+O5a,,0
M805T923,804.572326660156,923.481,446458.84375,C20466,803.5465,C46H78NO8P,"2,3-Bis-O-(geranylgeranyl)-sn-glycero-1-phospho-L-serine",[M+H]+,0,22,Ms1,0,0,0,0.25,3,0,0,0.0170890181146683,M105T364: C00065,C00065,RC00017,O1a-O2b:*-P1b:C1b-C1b,,0
M313T924,313.235931396484,923.745,315080.5,C19827,294.2195,C18H30O3,Colneleate,[M+H+H2O]+,0,6,Ms2,0.99994781317651,0.99994781317651,1,0.99994781317651,2,0,0,0.000298447600127982,M313T824: C14827,C14827,RC02103,C1b-C2b:*-*:C1b+C1c-C1b+C2b C1c-C2b:C2b-*:C1b+O2a-C2b+O2a C2b-C2b:C1c+*-*+O2a:C2b-C2b O2a-O2a:O1a+*-*+C2b:C1c-C2b,,0
M219T925,219.195678710938,924.574,370231.03125,C02679,200.1776,C12H24O2,Dodecanoic acid,[M+H+H2O]+,0,1,Ms1,0.127757505782214,0.236949459829252,0.111111111111111,0.000178708943148895,9,0,0,0.00269199672436726,M217T241: C21080,C21080,RC00709,C1b-C1c:*-O1a:C1b+C1b-C1b+C1b,,0
M256T928,256.145690917969,928.232,498261.3125,C20515,256.1423,C12H20N2O4,Pulcherriminic acid,[M]+,0,13,Ms1,0,0,0,0.0009765625,6,0,0,0.00926580125293275,M245T449: C20514,C20514,RC03114,C1y-C8y:*-*:C1b+C5x+N1x-C1b+C8y+N5y C1y-C8y:*-*:C1b+C5x+N1x-C1b+C8y+N5y C5x-C8y:*-*:C1y+N1x+O5x-C8y+N5y+O1a C5x-C8y:*-*:C1y+N1x+O5x-C8y+N5y+O1a N1x-N5y:*-O3a:C1y+C5x-C8y+C8y N1x-N5y:*-O3a:C1y+C5x-C8y+C8y,,0
M195T928,195.065536499023,928.445,296024.5625,C01173,176.0473,C10H8O3,"1,3,8-Naphthalenertriol",[M+H+H2O]+,0,1,Ms2,1,1,1,1,15,0,0,0.000272134567017135,M195T909: C00779,C00779,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M195T928,195.065536499023,928.445,296024.5625,C00779,194.0579,C10H10O4,Scytalone,[M+H]+,0,1,Ms2,1,1,1,1,15,0,0,0.000272941688723938,M195T909: C01173,C01173,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M105T929,105.042251586914,929.478,512208.4375,C00740,105.0426,C3H7NO3,D-Serine,[M]+,0,3,Ms2,0.998585447360911,0.996743541404872,0.333333333333333,0.687600179149324,26,0,0,0.00040780307098176,M105T877: C00065,C00065,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M105T929,105.042251586914,929.478,512208.4375,C00065,105.0426,C3H7NO3,L-Serine,[M]+,0,3,Ms2,0.998585447360911,0.996743541404872,0.333333333333333,0.680655418355106,26,0,0,0.00040894896398358,M105T877: C00740,C00740,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M166T930,166.086059570313,929.669,305597.8125,C00079,165.079,C9H11NO2,L-Phenylalanine,[M+H]+,0,5,Ms2,1,1,1,0.99737945841866,6,0,0,0.000290393133999478,M166T853: C02265,C02265,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M166T930,166.086059570313,929.669,305597.8125,C02265,165.079,C9H11NO2,D-Phenylalanine,[M+H]+,0,5,Ms2,1,1,1,0.99737945841866,6,0,0,0.000290393133999478,M166T853: C00079,C00079,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M166T930,166.086059570313,929.669,305597.8125,C20487,165.079,C9H11NO2,L-beta-Phenylalanine,[M+H]+,0,5,Ms2,1,1,1,0.99737945841866,6,0,0,0.000290393133999478,M166T853: C00079,C00079,RC00366,C1b-C1c:*-N1a:C1c+C6a-C1b+C6a C1c-C1b:N1a-*:C1b+C8y-C1c+C8y N1a-N1a:C1c+*-*+C1c:*-*,,0
M166T930,166.086059570313,929.669,305597.8125,C20488,165.079,C9H11NO2,D-beta-Phenylalanine,[M+H]+,0,5,Ms2,1,1,1,0.99737945841866,6,0,0,0.000290393133999478,M166T853: C00079,C00079,RC00366,C1b-C1c:*-N1a:C1c+C6a-C1b+C6a C1c-C1b:N1a-*:C1b+C8y-C1c+C8y N1a-N1a:C1c+*-*+C1c:*-*,,0
M116T931,116.070304870605,930.697,1246385.5,C00148,115.0633,C5H9NO2,L-Proline,[M+H]+,0,7,Ms2,1,1,1,0.926591632579416,33,0,0,0.000310545972490583,M116T899: C00763,C00763,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M116T931,116.070304870605,930.697,1246385.5,C00763,115.0633,C5H9NO2,D-Proline,[M+H]+,0,7,Ms2,1,1,1,0.926591632579416,33,0,0,0.000310545972490583,M116T899: C00148,C00148,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M150T931,150.05793762207,931.091,244232.171875,C00073,149.051,C5H11NO2S,L-Methionine,[M+H]+,0,6,Ms2,0.999315245478325,0.999315245478325,1,0.975587074708935,11,0,0,0.000299342819394477,M150T908: C00855,C00855,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M150T931,150.05793762207,931.091,244232.171875,C00855,149.051,C5H11NO2S,D-Methionine,[M+H]+,0,6,Ms2,0.999315245478325,0.999315245478325,1,0.972484478494775,11,0,0,0.000299664378403675,M150T908: C00073,C00073,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M391T936,391.284057617188,935.899,296384.8125,C03690,390.277,C24H38O4,Bis(2-ethylhexyl)phthalate,[M+H]+,0,2,Ms1,0.479719294547367,0.258167510887611,0.166666666666667,6.103515625E-05,8,0,0,0.00167680105079926,M279T386: C03343,C03343,RC00020,O6a-O7a:*-C1b:C6a-C7a,,0
M449T937,449.325561523438,936.719,327299.625,C16495,448.3189,C27H44O5,2-Deoxyecdysone,[M+H]+,0,3,Ms1,0,0,0,0.25,2,0,0,0.0020219372493977,M433T792: C16494,C16494,RC00773,C1b-C1c:*-O1a:C1b+C1c-C1b+C1c,,0
M282T937,282.278839111328,937.114,233951.78125,C19670,281.2719,C18H35NO,Oleamide,[M+H]+,0,3,Ms2,0.800886724535681,0.748202078531146,0.111111111111111,0.527206866954993,3,0,0,0.000585619233793633,M283T1033: C00712,C00712,RC00010,C5a-C6a:N1a+*-*+O6a:C1b+O5a-C1b+O6a,,0
M118T938,118.086074829102,937.94,290551.78125,C15987,117.079,C5H11NO2,4-Methylaminobutyrate,[M+H]+,0,6,Ms1,0,0,0,3.3881317890172E-21,35,0,0,0.00466804647732033,M102T557: C00232,C00232,RC00225,C1b-C4a:N1b+*-*+O4a:C1b-C1b,,0
M118T938,118.086074829102,937.94,290551.78125,C00431,117.079,C5H11NO2,5-Aminopentanoate,[M+H]+,0,6,Ms1,0,0,0,0.231647908144854,35,0,0,0.0024562586500938,M116T946: C00763,C00763,RC00790,C1b-C1y:*-N1x:C1b+C6a-C1x+C6a N1a-N1x:*-C1y:C1b-C1x,,0
M132T939,132.101547241211,939.153,492265.53125,C06593,113.0841,C6H11NO,epsilon-Caprolactam,[M+H+H2O]+,0,7,Ms2,1,1,1,0.0625,19,0,0,0.000432723361668774,M132T888: C02378,C02378,RC00931,C5x-C6a:N1x+*-*+O6a:C1x+O5x-C1b+O6a N1x-N1a:C5x-*:C1x-C1b,,0
M396T939,396.331726074219,939.338,284258.40625,C15816,396.3392,C28H44O,3-Keto-4-methylzymosterol,[M]+,0,19,Ms1,0.112074338447728,0.0447355616076849,0,0.25,2,0,0,0.00406364871779719,M461T887: C15808,C15808,RC01163,C1y-C1z:*-C6a:C1a+C1y+C5x-C1a+C1y+C1y C5x-C1y:*-*:C1x+C1y+O5x-C1x+C1z+O1a,,0
M313T940,313.234130859375,940.173,455276.15625,C19827,294.2195,C18H30O3,Colneleate,[M+H+H2O]+,0,12,Ms2,0.97570763370884,0.957652402452518,0.428571428571429,1.3535094969919E-09,47,0,0,0.000669832526865477,M313T906: C14827,C14827,RC02103,C1b-C2b:*-*:C1b+C1c-C1b+C2b C1c-C2b:C2b-*:C1b+O2a-C2b+O2a C2b-C2b:C1c+*-*+O2a:C2b-C2b O2a-O2a:O1a+*-*+C2b:C1c-C2b,,0
M313T940,313.234130859375,940.173,455276.15625,C20186,312.2301,C18H32O4,"5S,8R-DiHODE",[M+H]+,0,12,Ms2,0.97570763370884,0.957652402452518,0.428571428571429,7.12373419469422E-10,47,0,0,0.000671772841259743,M313T906: C14831,C14831,RC02707,C1b-C1c:*-O1a:C1b+C1b-C1b+C1b O1a-O1a:O2a+*-*+C1c:*-* O2a-O1a:O1a-*:C1c-C1c,,0
M313T940,313.234130859375,940.173,455276.15625,C07354,312.2301,C18H32O4,"(7S,8S)-DiHODE",[M+H]+,0,12,Ms2,0.97570763370884,0.957652402452518,0.428571428571429,7.12373419469422E-10,47,0,0,0.000671772841259743,M313T906: C14831,C14831,RC01737,C1b-C1c:*-O1a:C1b+C1c-C1b+C1c O1a-O1a:O2a+*-*+C1c:*-* O2a-O1a:O1a-*:C1c-C1c,,0
M313T940,313.234130859375,940.173,455276.15625,C14831,312.2301,C18H32O4,8(R)-HPODE,[M+H]+,0,12,Ms2,0.97570763370884,0.957652402452518,0.428571428571429,7.12373419469422E-10,47,0,0,0.000671772841259743,M313T906: C20186,C20186,RC02707,C1b-C1c:*-O1a:C1b+C1b-C1b+C1b O1a-O1a:O2a+*-*+C1c:*-* O2a-O1a:O1a-*:C1c-C1c,,0
M313T940,313.234130859375,940.173,455276.15625,C14827,312.2301,C18H32O4,9(S)-HPODE,[M+H]+,0,12,Ms2,0.97570763370884,0.957652402452518,0.428571428571429,3.87054760453481E-10,47,0,0,0.000671772841372986,M313T906: C19827,C19827,RC02103,C1b-C2b:*-*:C1b+C1c-C1b+C2b C1c-C2b:C2b-*:C1b+O2a-C2b+O2a C2b-C2b:C1c+*-*+O2a:C2b-C2b O2a-O2a:O1a+*-*+C2b:C1c-C2b,,0
M105T945,105.04222869873,945.33,554728.5,C00065,105.0426,C3H7NO3,L-Serine,[M]+,0,4,Ms2,0.988387850366699,0.99890216304751,0.666666666666667,0.679615662981157,27,0,0,0.000361672869408025,M105T929: C00740,C00740,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M105T945,105.04222869873,945.33,554728.5,C00740,105.0426,C3H7NO3,D-Serine,[M]+,0,4,Ms2,0.988387850366699,0.99890216304751,0.666666666666667,0.67275154578845,27,0,0,0.000362618717562935,M105T929: C00065,C00065,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M195T946,195.06526184082,945.521,461801.9375,C01173,176.0473,C10H8O3,"1,3,8-Naphthalenertriol",[M+H+H2O]+,0,2,Ms2,1,1,1,0.969503607611928,56,0,0,0.000281423065835673,M195T893: C00779,C00779,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M195T946,195.06526184082,945.521,461801.9375,C00779,194.0579,C10H10O4,Scytalone,[M+H]+,0,2,Ms2,1,1,1,0.969503607611928,56,0,0,0.000282271888390362,M195T893: C01173,C01173,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M116T946,116.070259094238,946.35,1063904,C00148,115.0633,C5H9NO2,L-Proline,[M+H]+,0,7,Ms2,1,1,1,0.926591632579416,34,0,0,0.00031271506769559,M116T931: C00763,C00763,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M116T946,116.070259094238,946.35,1063904,C00763,115.0633,C5H9NO2,D-Proline,[M+H]+,0,7,Ms2,1,1,1,0.926591632579416,34,0,0,0.00031271506769559,M116T931: C00148,C00148,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M166T947,166.085815429688,946.737,618863.125,C02265,165.079,C9H11NO2,D-Phenylalanine,[M+H]+,0,6,Ms2,1,1,1,0.99737945841866,7,0,0,0.000297804713478955,M166T930: C00079,C00079,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M166T947,166.085815429688,946.737,618863.125,C20487,165.079,C9H11NO2,L-beta-Phenylalanine,[M+H]+,0,6,Ms2,1,1,1,0.99737945841866,7,0,0,0.000297804713478955,M166T930: C00079,C00079,RC00366,C1b-C1c:*-N1a:C1c+C6a-C1b+C6a C1c-C1b:N1a-*:C1b+C8y-C1c+C8y N1a-N1a:C1c+*-*+C1c:*-*,,0
M166T947,166.085815429688,946.737,618863.125,C20488,165.079,C9H11NO2,D-beta-Phenylalanine,[M+H]+,0,6,Ms2,1,1,1,0.99737945841866,7,0,0,0.000297804713478955,M166T930: C00079,C00079,RC00366,C1b-C1c:*-N1a:C1c+C6a-C1b+C6a C1c-C1b:N1a-*:C1b+C8y-C1c+C8y N1a-N1a:C1c+*-*+C1c:*-*,,0
M166T947,166.085815429688,946.737,618863.125,C00079,165.079,C9H11NO2,L-Phenylalanine,[M+H]+,0,6,Ms2,1,1,1,0.99737945841866,7,0,0,0.000297804713478955,M166T930: C02265,C02265,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M273T947,273.241577148438,946.925,395614.46875,C18218,272.2351,C16H32O3,16-Hydroxypalmitate,[M+H]+,0,5,Ms1,0,0,0,0.0625,3,0,0,0.00271332950648118,M271T1000: C19614,C19614,RC00087,C1b-C4a:*-*:C1b+O1a-C1b+O4a,,0
M315T948,315.194396972656,947.931,204697.09375,C18015,314.1882,C20H26O3,Momilactone A,[M+H]+,0,5,Ms1,0.981460381154615,0.0716730035906211,0,0.25,2,0,0,0.00100956657176177,M335T868: C18016,C18016,RC00127,C1y-C5x:*-*:C1x+C1z+O1a-C1x+C1z+O5x,,0
M454T949,454.292541503906,949.141,346726.5,C20587,435.2773,C28H37NO3,Paspaline B,[M+H+H2O]+,0,7,Ms1,0,0,0,0.00390625,5,0,0,0.00437923513246208,M405T654: C20534,C20534,RC03239,C1x-C2x:*-*:C1x+C1z-C1x+C2y C1z-C2y:C4a-*:C1x+C1y+C1y-C2x+C1y+C1y,,0
M150T950,150.058090209961,950.363,239139.359375,C00855,149.051,C5H11NO2S,D-Methionine,[M+H]+,0,5,Ms2,0.990156252883548,0.990156252883548,1,0.965983642255421,12,0,0,0.000296983111022442,M150T931: C00073,C00073,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M150T950,150.058090209961,950.363,239139.359375,C00073,149.051,C5H11NO2S,L-Methionine,[M+H]+,0,5,Ms2,0.990156252883548,0.990156252883548,1,0.962911587213797,12,0,0,0.000297297744359382,M150T931: C00855,C00855,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M389T955,389.304595947266,954.819,522674.5,C20525,389.3083,C28H39N,3-Geranylgeranylindole,[M]+,0,10,Ms1,0,0,0,0.25,2,0,0,0.00283455319805093,M405T978: C20526,C20526,RC03133,C1y-C2b:O2x-*:C1b+C1z-C1b+C2c C1z-C2c:O2x-*:C1a+C1b+C1y-C1a+C1b+C2b,,0
M132T955,132.1015625,955.027,380890.09375,C02378,131.0946,C6H13NO2,6-Aminohexanoate,[M+H]+,0,7,Ms1,0.109716172127227,0.080764000020669,0.166666666666667,5.41386991044739E-20,49,0,0,0.00219546237931123,M114T750: C06593,C06593,RC00931,C5x-C6a:N1x+*-*+O6a:C1x+O5x-C1b+O6a N1x-N1a:C5x-*:C1x-C1b,,0
M132T955,132.1015625,955.027,380890.09375,C00407,131.0946,C6H13NO2,L-Isoleucine,[M+H]+,0,7,Ms2,0.998271030917927,1,0.5,0.617957590192924,49,0,0,0.000417974561657264,M132T923: C21092,C21092,RC03345,C1c-C1c:*-*:C1c+C6a+N1a-C1c+C6a+N1a,,0
M132T955,132.1015625,955.027,380890.09375,C00123,131.0946,C6H13NO2,L-Leucine,[M+H]+,0,7,Ms2,0.998271030917927,1,0.5,0.617957590192924,49,0,0,0.000417974561657264,M132T923: C02486,C02486,RC00449,C1b-C1c:*-N1a:C1c+C1c-C1b+C1c C1c-C1b:N1a-*:C1b+C6a-C1c+C6a N1a-N1a:C1c+*-*+C1c:*-*,,0
M132T955,132.1015625,955.027,380890.09375,C02486,131.0946,C6H13NO2,(3R)-beta-Leucine,[M+H]+,0,7,Ms2,0.998271030917927,1,0.5,0.617957590192924,49,0,0,0.000417974561657264,M132T923: C00123,C00123,RC00449,C1b-C1c:*-N1a:C1c+C1c-C1b+C1c C1c-C1b:N1a-*:C1b+C6a-C1c+C6a N1a-N1a:C1c+*-*+C1c:*-*,,0
M132T955,132.1015625,955.027,380890.09375,C21092,131.0946,C6H13NO2,D-allo-Isoleucine,[M+H]+,0,7,Ms2,0.998271030917927,1,0.5,0.617957590192924,49,0,0,0.000417974561657264,M132T923: C00407,C00407,RC03345,C1c-C1c:*-*:C1c+C6a+N1a-C1c+C6a+N1a,,0
M403T955,403.356384277344,955.407,193262.234375,C05437,384.3392,C27H44O,Zymosterol,[M+H+H2O]+,0,3,Ms1,0,0,0,0.25,2,0,0,0.0020587290256473,M385T751: C05439,C05439,RC00911,C1x-C2x:*-*:C1x+C2y-C1x+C2y C2y-C1y:*-*:C1x+C1z+C2y-C1x+C1z+C2y,,0
M403T955,403.356384277344,955.407,193262.234375,C15882,402.3498,C27H46O2,2-Methyl-6-phytylquinol,[M+H]+,0,3,Ms1,0,0,0,0.25,2,0,0,0.00261693358537851,M457T667: C05427,C05427,RC02895,C1b-C1b:C8y+*-*+O2b:C2b-C2b,,0
M313T956,313.235046386719,956.031,611550.375,C20186,312.2301,C18H32O4,"5S,8R-DiHODE",[M+H]+,0,9,Ms2,0.96527127153952,0.988408244025965,0.5,0.96527127153952,2,0,0,0.000390425693494123,M313T790: C14831,C14831,RC02707,C1b-C1c:*-O1a:C1b+C1b-C1b+C1b O1a-O1a:O2a+*-*+C1c:*-* O2a-O1a:O1a-*:C1c-C1c,,0
M313T956,313.235046386719,956.031,611550.375,C07354,312.2301,C18H32O4,"(7S,8S)-DiHODE",[M+H]+,0,9,Ms2,0.96527127153952,0.988408244025965,0.5,0.96527127153952,2,0,0,0.000390425693494123,M313T790: C14831,C14831,RC01737,C1b-C1c:*-O1a:C1b+C1c-C1b+C1c O1a-O1a:O2a+*-*+C1c:*-* O2a-O1a:O1a-*:C1c-C1c,,0
M313T956,313.235046386719,956.031,611550.375,C14831,312.2301,C18H32O4,8(R)-HPODE,[M+H]+,0,9,Ms2,0.96527127153952,0.988408244025965,0.5,0.96527127153952,2,0,0,0.000390425693494123,M313T790: C07354,C07354,RC01737,C1b-C1c:*-O1a:C1b+C1c-C1b+C1c O1a-O1a:O2a+*-*+C1c:*-* O2a-O1a:O1a-*:C1c-C1c,,0
M313T956,313.235046386719,956.031,611550.375,C14827,312.2301,C18H32O4,9(S)-HPODE,[M+H]+,0,9,Ms2,0.96527127153952,0.988408244025965,0.5,0.96527127153952,2,0,0,0.000390425693494123,M313T790: C19827,C19827,RC02103,C1b-C2b:*-*:C1b+C1c-C1b+C2b C1c-C2b:C2b-*:C1b+O2a-C2b+O2a C2b-C2b:C1c+*-*+O2a:C2b-C2b O2a-O2a:O1a+*-*+C2b:C1c-C2b,,0
M389T956,389.304748535156,956.224,232053.1875,C20525,389.3083,C28H39N,3-Geranylgeranylindole,[M]+,0,9,Ms1,0,0,0,0.0625,3,0,0,0.00341682582169534,M405T978: C20526,C20526,RC03133,C1y-C2b:O2x-*:C1b+C1z-C1b+C2c C1z-C2c:O2x-*:C1a+C1b+C1y-C1a+C1b+C2b,,0
M445T957,445.119293212891,956.617,173342.0625,C20656,444.1158,C15H21N6O8P,(L-Prolyl)adenylate,[M+H]+,0,10,Ms1,0,0,0,0.234808355443072,13,0,0,0.00291467512866239,M116T786: C00148,C00148,RC00043,O6a-O7a:*-P1b:C6a-C7a,,0
M121T958,121.064643859863,957.857,165071.984375,C02083,120.0575,C8H8O,Styrene oxide,[M+H]+,0,6,Ms2,0.804939597397362,0.969065451667747,0.428571428571429,0.000416350157969538,47,0,0,0.0006177067937434,M121T802: C00601,C00601,RC00758,C1b-C1y:*-O2x:C4a+C8y-C1x+C8y C4a-C1x:*-*:C1b+O4a-C1y+O2x O4a-O2x:*-C1y:C4a-C1x,,0
M121T958,121.064643859863,957.857,165071.984375,C20782,120.0575,C8H8O,(S)-2-Phenyloxirane,[M+H]+,0,6,Ms2,0.804939597397362,0.969065451667747,0.428571428571429,0.000416350157969538,47,0,0,0.0006177067937434,M121T802: C00601,C00601,RC00758,C1b-C1y:*-O2x:C4a+C8y-C1x+C8y C4a-C1x:*-*:C1b+O4a-C1y+O2x O4a-O2x:*-C1y:C4a-C1x,,0
M121T958,121.064643859863,957.857,165071.984375,C00601,120.0575,C8H8O,Phenylacetaldehyde,[M+H]+,0,6,Ms2,0.804939597397362,0.969065451667747,0.428571428571429,0.000416350157969538,47,0,0,0.0006177067937434,M121T802: C02083,C02083,RC00758,C1b-C1y:*-O2x:C4a+C8y-C1x+C8y C4a-C1x:*-*:C1b+O4a-C1y+O2x O4a-O2x:*-C1y:C4a-C1x,,0
M105T961,105.042060852051,961.102,475395.5,C00740,105.0426,C3H7NO3,D-Serine,[M]+,0,5,Ms2,1,0.984525159993208,0.333333333333333,0.669098719330414,28,0,0,0.000428320220955403,M105T945: C00065,C00065,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M105T961,105.042060852051,961.102,475395.5,C00065,105.0426,C3H7NO3,L-Serine,[M]+,0,5,Ms2,1,0.984525159993208,0.333333333333333,0.662340823253051,28,0,0,0.000429520455742294,M105T945: C00740,C00740,RC00302,C1c-C1c:*-*:C1b+C6a+N1a-C1b+C6a+N1a,,0
M351T961,351.250335693359,961.289,390130.6875,C05476,350.2457,C21H34O4,Tetrahydrocorticosterone,[M+H]+,0,9,Ms1,0,0,0,0.000244140625,7,0,0,0.0036695465721206,M367T891: C05478,C05478,RC00154,C1y-C5x:*-*:C1x+C1y+O1a-C1x+C1y+O5x,,0
M351T961,351.250335693359,961.289,390130.6875,C05483,350.2457,C21H34O4,"3alpha,20alpha,21-Trihydroxy-5beta-pregnan-11-one",[M+H]+,0,9,Ms1,0,0,0,0.000244140625,7,0,0,0.0036695465721206,M367T891: C05478,C05478,RC01220,C1c-C5a:*-*:C1b+C1y+O1a-C1b+C1y+O5a,,0
M351T961,351.250335693359,961.289,390130.6875,C05138,332.2351,C21H32O3,17alpha-Hydroxypregnenolone,[M+H+H2O]+,0,9,Ms1,0,0,0,0.000244140625,7,0,0,0.00364755684253026,M367T891: C05487,C05487,RC00157,C1a-C1b:*-O1a:C5a-C5a,,0
M116T962,116.070373535156,962.323,596075.25,C00148,115.0633,C5H9NO2,L-Proline,[M+H]+,0,6,Ms2,1,1,1,0.926591632579416,35,0,0,0.000307334398679693,M116T946: C00763,C00763,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
