,physic_x,physic_y,block_x,block_y,r,g,b,black_pixels,black_density,black_ratio,#8230b8_pixels,#8230b8_density,#8230b8_ratio
"381,291",381,291,38,29,248.07,237.53,249.06,0,0,0,0,0,0
"381,301",381,301,38,30,249,239.65,249.22,0,0,0,0,0,0
"381,311",381,311,38,31,249.34,242.94,249.19,0,0,0,0,0,0
"381,321",381,321,38,32,251.62,246.97,251.84,0,0,0,0,0,0
"381,331",381,331,38,33,250.94,243.99,251.11,0,0,0,0,0,0
"381,341",381,341,38,34,250.28,239.37,251.17,0,0,0,0,0,0
"381,351",381,351,38,35,249.28,239.7,249.15,0,0,0,0,0,0
"381,361",381,361,38,36,250.37,244.03,249.98,0,0,0,0,0,0
"381,371",381,371,38,37,248.51,238.42,248.56,0,0,0,0,0,0
"381,381",381,381,38,38,246.45,238.07,247.62,0,0,0,0,0,0
"381,391",381,391,38,39,238.82,202.59,239.94,0,0,0,0,0,0
"381,401",381,401,38,40,243.17,221.31,245.6,0,0,0,0,0,0
"381,411",381,411,38,41,251.5,247.66,251.35,0,0,0,0,0,0
"381,421",381,421,38,42,252.33,247.08,252.27,0,0,0,0,0,0
"381,431",381,431,38,43,241.76,222.77,245.8,0,0,0,0,0,0
"381,441",381,441,38,44,222.73,152.79,230.66,0,0,0,0,0,0
"381,451",381,451,38,45,218.77,139.5,227.83,0,0,0,0,0,0
"381,461",381,461,38,46,228.64,161.49,232.45,0,0,0,0,0,0
"381,471",381,471,38,47,229.08,152.39,230.98,0,0,0,0,0,0
"381,481",381,481,38,48,234.6,186,239.67,0,0,0,0,0,0
"381,491",381,491,38,49,248.19,233.04,247.55,0,0,0,0,0,0
"381,501",381,501,38,50,236.87,187.07,236.99,0,0,0,0,0,0
"381,511",381,511,38,51,219.52,115.51,221.13,0,0,0,0,0,0
"381,521",381,521,38,52,223.55,114.49,220.2,0,0,0,0,0,0
"381,531",381,531,38,53,232.51,134.24,219.79,0,0,0,0,0,0
"381,541",381,541,38,54,187.95,64.43,194.84,0,0,0,0,0,0
"381,551",381,551,38,55,171.59,50.2,197.07,0,0,0,0,0,0
"381,561",381,561,38,56,221.36,99.95,208.41,0,0,0,0,0,0
"381,571",381,571,38,57,179.22,55.71,186.77,0,0,0,0,0,0
"381,581",381,581,38,58,170.63,52.94,191.69,0,0,0,0,0,0
"381,591",381,591,38,59,217.87,88.72,210.74,0,0,0,0,0,0
"381,601",381,601,38,60,207.22222222222223,73.41111111111111,205.88888888888889,0,0,0,0,0,0
"391,1",391,1,39,0,215.2,118.82,223.92,0,0,0,0,0,0
"391,11",391,11,39,1,226.4,105.44,215.9,0,0,0,0,0,0
"391,21",391,21,39,2,215.83,89.49,209.48,0,0,0,0,0,0
"391,31",391,31,39,3,178.3,72.8,202.49,0,0,0,0,0,0
"391,41",391,41,39,4,198.46,90.91,215.51,0,0,0,0,0,0
"391,51",391,51,39,5,202.62,92.35,204.47,0,0,0,0,0,0
"391,61",391,61,39,6,178.16,66.21,197.76,0,0,0,0,0,0
"391,71",391,71,39,7,192.3,84.02,203.92,0,0,0,0,0,0
"391,81",391,81,39,8,209.36,102.55,220.09,0,0,0,0,0,0
"391,91",391,91,39,9,232.38,151.26,230.21,0,0,0,0,0,0
"391,101",391,101,39,10,231.63,159.36,231.07,0,0,0,0,0,0
"391,111",391,111,39,11,222.19,142.67,225.81,0,0,0,0,0,0
"391,121",391,121,39,12,236.9,158.95,234.16,0,0,0,0,0,0
"391,131",391,131,39,13,232.03,137.19,227.9,0,0,0,0,0,0
"391,141",391,141,39,14,230.58,145.24,229.23,0,0,0,0,0,0
"391,151",391,151,39,15,229.86,144.06,224.95,0,0,0,0,0,0
"391,161",391,161,39,16,235.2,137.26,227.56,0,0,0,0,0,0
"391,171",391,171,39,17,216.62,117.89,216.61,0,0,0,0,0,0
"391,181",391,181,39,18,163.04,59.08,188.24,0,0,0,0,0,0
"391,191",391,191,39,19,163.04,49.76,183.76,0,0,0,0,0,0
"391,201",391,201,39,20,186.02,63.57,196.35,0,0,0,0,0,0
"391,211",391,211,39,21,206.56,79.11,207.64,0,0,0,0,0,0
"391,221",391,221,39,22,219.21,105.71,221.88,0,0,0,0,0,0
"391,231",391,231,39,23,234.6,162.11,236.48,0,0,0,0,0,0
"391,241",391,241,39,24,239.81,197.16,241.14,0,0,0,0,0,0
"391,251",391,251,39,25,230.95,203.76,240.27,0,0,0,0,0,0
"391,261",391,261,39,26,251.86,243.07,251.75,0,0,0,0,0,0
"391,271",391,271,39,27,252.37,246.34,252.79,0,0,0,0,0,0
"391,281",391,281,39,28,248.97,238.06,248.73,0,0,0,0,0,0
"391,291",391,291,39,29,247.98,234.67,249.77,0,0,0,0,0,0
"391,301",391,301,39,30,248.86,239.2,249.03,0,0,0,0,0,0
"391,311",391,311,39,31,248.69,240.47,250.7,0,0,0,0,0,0
"391,321",391,321,39,32,250.94,244.99,250.34,0,0,0,0,0,0
"391,331",391,331,39,33,250.01,243.28,251.23,0,0,0,0,0,0
"391,341",391,341,39,34,249.06,239.02,249.59,0,0,0,0,0,0
"391,351",391,351,39,35,247,240.19,248.14,0,0,0,0,0,0
"391,361",391,361,39,36,238.69,222.8,242.34,0,0,0,0,0,0
"391,371",391,371,39,37,239.83,206.7,241.72,0,0,0,0,0,0
"391,381",391,381,39,38,245.13,217.41,244.06,0,0,0,0,0,0
"391,391",391,391,39,39,241.24,199.91,241.64,0,0,0,0,0,0
"391,401",391,401,39,40,243.54,224.49,244.07,0,0,0,0,0,0
"391,411",391,411,39,41,244.54,225.79,245.68,0,0,0,0,0,0
"391,421",391,421,39,42,248.91,241.87,249.85,0,0,0,0,0,0
"391,431",391,431,39,43,252.57,246.23,252.31,0,0,0,0,0,0
"391,441",391,441,39,44,248.09,234.38,248.03,0,0,0,0,0,0
"391,451",391,451,39,45,233.76,194.34,241.11,0,0,0,0,0,0
"391,461",391,461,39,46,233,181.35,235.27,0,0,0,0,0,0
"391,471",391,471,39,47,228.14,145.21,229.08,0,0,0,0,0,0
"391,481",391,481,39,48,234.29,183.8,238.17,0,0,0,0,0,0
"391,491",391,491,39,49,244.68,216.09,243.7,0,0,0,0,0,0
"391,501",391,501,39,50,244.35,215.84,243.85,0,0,0,0,0,0
"391,511",391,511,39,51,227.97,163.39,234.38,0,0,0,0,0,0
"391,521",391,521,39,52,223.94,123.56,225,0,0,0,0,0,0
"391,531",391,531,39,53,228.13,141.14,229.02,0,0,0,0,0,0
"391,541",391,541,39,54,217.1,101.06,219.56,0,0,0,0,0,0
"391,551",391,551,39,55,218.66,91.39,211.74,0,0,0,0,0,0
"391,561",391,561,39,56,216.87,97.93,212.59,0,0,0,0,0,0
"391,571",391,571,39,57,175.86,61.73,202.82,0,0,0,1,0.02,0.01
"391,581",391,581,39,58,201.86,112.18,219.37,0,0,0,2,0.060000000000000005,0.02
"391,591",391,591,39,59,218.39,91.9,206.65,0,0,0,0,0,0
"391,601",391,601,39,60,225.64444444444445,108.35555555555555,220.55555555555554,0,0,0,0,0,0
"401,1",401,1,40,0,202.69,89.12,209.57,0,0,0,0,0,0
"401,11",401,11,40,1,222.07,111.09,215.97,0,0,0,0,0,0
"401,21",401,21,40,2,217.62,93.01,210.22,0,0,0,0,0,0
"401,31",401,31,40,3,218.47,102.46,220.2,0,0,0,0,0,0
"401,41",401,41,40,4,226.5,113.9,217.15,0,0,0,0,0,0
"401,51",401,51,40,5,214.16,92.33,206.23,0,0,0,0,0,0
"401,61",401,61,40,6,200.9,79.32,206.03,0,0,0,0,0,0
"401,71",401,71,40,7,198.1,82.1,209.91,0,0,0,0,0,0
"401,81",401,81,40,8,224.58,145.51,226.54,0,0,0,0,0,0
"401,91",401,91,40,9,228.95,150.38,221.64,0,0,0,0,0,0
"401,101",401,101,40,10,221.07,132.8,216.62,0,0,0,0,0,0
"401,111",401,111,40,11,220.56,151.45,223.11,0,0,0,0,0,0
"401,121",401,121,40,12,239.61,187.96,237.7,0,0,0,0,0,0
"401,131",401,131,40,13,226.6,153.9,221.55,0,0,0,0,0,0
"401,141",401,141,40,14,232.38,179.97,230.3,0,0,0,0,0,0
"401,151",401,151,40,15,219.65,151.55,224.09,0,0,0,0,0,0
"401,161",401,161,40,16,228.79,115.1,220.1,0,0,0,0,0,0
"401,171",401,171,40,17,222.47,120.14,215.2,0,0,0,0,0,0
"401,181",401,181,40,18,171.71,68.75,195.04,0,0,0,0,0,0
"401,191",401,191,40,19,170.67,53.17,185.63,0,0,0,0,0,0
"401,201",401,201,40,20,174.21,55.13,194.28,0,0,0,0,0,0
"401,211",401,211,40,21,219.38,100.69,220.14,0,0,0,0,0,0
"401,221",401,221,40,22,230.76,133.37,225.54,0,0,0,0,0,0
"401,231",401,231,40,23,237.32,157.2,233.06,0,0,0,0,0,0
"401,241",401,241,40,24,238.91,183.77,237.48,0,0,0,0,0,0
"401,251",401,251,40,25,244.06,218.72,244.72,0,0,0,0,0,0
"401,261",401,261,40,26,249.99,239.45,249.41,0,0,0,0,0,0
"401,271",401,271,40,27,252.09,243.59,251.44,0,0,0,0,0,0
"401,281",401,281,40,28,250.23,241.67,250.31,0,0,0,0,0,0
"401,291",401,291,40,29,247.39,235.5,248.44,0,0,0,0,0,0
"401,301",401,301,40,30,248.87,236.63,248.3,0,0,0,0,0,0
"401,311",401,311,40,31,249.28,238.67,249.47,0,0,0,0,0,0
"401,321",401,321,40,32,249.66,242.86,251.45,0,0,0,0,0,0
"401,331",401,331,40,33,250.36,242.51,250.61,0,0,0,0,0,0
"401,341",401,341,40,34,251.81,246.41,252.59,0,0,0,0,0,0
"401,351",401,351,40,35,247.88,240.01,248.8,0,0,0,0,0,0
"401,361",401,361,40,36,243.4,224.29,246.68,0,0,0,0,0,0
"401,371",401,371,40,37,242,207.03,242.39,0,0,0,0,0,0
"401,381",401,381,40,38,240.85,198.67,241.91,0,0,0,0,0,0
"401,391",401,391,40,39,242.77,206.11,242.62,0,0,0,0,0,0
"401,401",401,401,40,40,241.41,213.28,244.77,0,0,0,0,0,0
"401,411",401,411,40,41,248.5,237.35,248.76,0,0,0,0,0,0
"401,421",401,421,40,42,252.67,247.77,252,0,0,0,0,0,0
"401,431",401,431,40,43,252.62,246.38,252.44,0,0,0,0,0,0
"401,441",401,441,40,44,245,230.16,247.66,0,0,0,0,0,0
"401,451",401,451,40,45,248.8,234.46,248.2,0,0,0,0,0,0
"401,461",401,461,40,46,236.1,195.19,238.54,0,0,0,0,0,0
"401,471",401,471,40,47,240.38,181.21,237.27,0,0,0,0,0,0
"401,481",401,481,40,48,231.27,168.24,231.23,0,0,0,0,0,0
"401,491",401,491,40,49,238.96,186.19,237.95,0,0,0,0,0,0
"401,501",401,501,40,50,243.87,204.63,241.67,0,0,0,0,0,0
"401,511",401,511,40,51,242.84,209.84,241.99,0,0,0,0,0,0
"401,521",401,521,40,52,237.59,197.82,241.61,0,0,0,0,0,0
"401,531",401,531,40,53,247.28,218.54,243.85,0,0,0,0,0,0
"401,541",401,541,40,54,230.7,138.25,222.75,0,0,0,0,0,0
"401,551",401,551,40,55,219.82,96.54,213.11,0,0,0,0,0,0
"401,561",401,561,40,56,232.01,108.28,215.75,0,0,0,0,0,0
"401,571",401,571,40,57,218.56,120.27,212.06,0,0,0,0,0,0
"401,581",401,581,40,58,221.66,107.48,208.49,0,0,0,0,0,0
"401,591",401,591,40,59,204.74,66.99,197.88,0,0,0,0,0,0
"401,601",401,601,40,60,216.44444444444446,88.56666666666666,209.84444444444443,0,0,0,0,0,0
"411,1",411,1,41,0,213.33,96.57,213.2,0,0,0,0,0,0
"411,11",411,11,41,1,202.41,87.05,208.31,0,0,0,0,0,0
"411,21",411,21,41,2,215.28,91.74,203.23,0,0,0,0,0,0
"411,31",411,31,41,3,216.4,101.66,212.89,0,0,0,0,0,0
"411,41",411,41,41,4,214.89,121.12,211.44,0,0,0,0,0,0
"411,51",411,51,41,5,204.87,100.85,211.88,0,0,0,0,0,0
"411,61",411,61,41,6,169.59,64.16,193.63,0,0,0,1,0.01,0.01
"411,71",411,71,41,7,168.29,69.47,204.57,0,0,0,1,0.01,0.01
"411,81",411,81,41,8,206.84,121.25,208.04,0,0,0,0,0,0
"411,91",411,91,41,9,176.11,77.32,204.03,0,0,0,0,0,0
"411,101",411,101,41,10,189.73,83.88,202.31,0,0,0,0,0,0
"411,111",411,111,41,11,197.32,77.98,207.23,0,0,0,0,0,0
"411,121",411,121,41,12,222.83,127.92,213.19,0,0,0,0,0,0
"411,131",411,131,41,13,187.04,88.38,193.75,0,0,0,0,0,0
"411,141",411,141,41,14,167.64,58.02,187.42,0,0,0,0,0,0
"411,151",411,151,41,15,214.54,140.06,221.74,0,0,0,0,0,0
"411,161",411,161,41,16,212.72,126.03,221.6,0,0,0,0,0,0
"411,171",411,171,41,17,210.88,106.35,220.01,0,0,0,0,0,0
"411,181",411,181,41,18,189.06,89.43,211.09,0,0,0,0,0,0
"411,191",411,191,41,19,179.05,67.13,199.62,0,0,0,0,0,0
"411,201",411,201,41,20,185.19,67.93,205.99,0,0,0,0,0,0
"411,211",411,211,41,21,221.07,110.42,220.86,0,0,0,0,0,0
"411,221",411,221,41,22,232.42,148.06,230.05,0,0,0,0,0,0
"411,231",411,231,41,23,227.21,136.46,227.26,0,0,0,0,0,0
"411,241",411,241,41,24,225.87,157.91,231.25,0,0,0,0,0,0
"411,251",411,251,41,25,240.29,201.33,238.36,0,0,0,0,0,0
"411,261",411,261,41,26,238.37,206.26,239.49,0,0,0,0,0,0
"411,271",411,271,41,27,251.18,243.28,250.34,0,0,0,0,0,0
"411,281",411,281,41,28,251.35,246.86,249.22,0,0,0,0,0,0
"411,291",411,291,41,29,247.81,240.82,247.89,0,0,0,0,0,0
"411,301",411,301,41,30,248.7,236.25,249.08,0,0,0,0,0,0
"411,311",411,311,41,31,250.55,239.47,250.65,0,0,0,0,0,0
"411,321",411,321,41,32,248.91,241.49,250.47,0,0,0,0,0,0
"411,331",411,331,41,33,252.41,248.08,251.6,0,0,0,0,0,0
"411,341",411,341,41,34,250.92,243.83,250.29,0,0,0,0,0,0
"411,351",411,351,41,35,246.97,228.75,247.03,0,0,0,0,0,0
"411,361",411,361,41,36,245.67,220.94,245.81,0,0,0,0,0,0
"411,371",411,371,41,37,245.79,217.6,246.2,0,0,0,0,0,0
"411,381",411,381,41,38,242.44,210.29,244.68,0,0,0,0,0,0
"411,391",411,391,41,39,238.64,197.4,241.69,0,0,0,0,0,0
"411,401",411,401,41,40,242.78,224.3,246.06,0,0,0,0,0,0
"411,411",411,411,41,41,252.83,246.77,251.85,0,0,0,0,0,0
"411,421",411,421,41,42,253.17,245.74,251.73,0,0,0,0,0,0
"411,431",411,431,41,43,252.48,246.69,252.11,0,0,0,0,0,0
"411,441",411,441,41,44,248.6,240.01,250.04,0,0,0,0,0,0
"411,451",411,451,41,45,247.47,233.65,247.99,0,0,0,0,0,0
"411,461",411,461,41,46,238.05,212.74,240.61,0,0,0,0,0,0
"411,471",411,471,41,47,236.57,177.7,236.97,0,0,0,0,0,0
"411,481",411,481,41,48,225,165.72,232.89,0,0,0,0,0,0
"411,491",411,491,41,49,235.17,175.47,231.87,0,0,0,0,0,0
"411,501",411,501,41,50,232.75,144.87,226.33,0,0,0,0,0,0
"411,511",411,511,41,51,244.75,203.02,242.49,0,0,0,0,0,0
"411,521",411,521,41,52,244.85,219.4,244.62,0,0,0,0,0,0
"411,531",411,531,41,53,230.1,171.06,223.46,0,0,0,0,0,0
"411,541",411,541,41,54,217.08,95.03,210.51,0,0,0,0,0,0
"411,551",411,551,41,55,219.56,95.83,210,0,0,0,0,0,0
"411,561",411,561,41,56,201.62,87.37,195.99,0,0,0,0,0,0
"411,571",411,571,41,57,170.61,57.48,195.16,0,0,0,0,0,0
"411,581",411,581,41,58,210.11,77.95,201.7,0,0,0,0,0,0
"411,591",411,591,41,59,191.33,62.39,195.33,0,0,0,0,0,0
"411,601",411,601,41,60,211.32222222222222,75.96666666666667,203.93333333333334,0,0,0,0,0,0
"421,1",421,1,42,0,221.84,100.07,215.71,0,0,0,0,0,0
"421,11",421,11,42,1,200.42,87.26,207,0,0,0,0,0,0
"421,21",421,21,42,2,186.86,65.75,197.5,0,0,0,0,0,0
"421,31",421,31,42,3,195.93,78.9,206.16,0,0,0,0,0,0
"421,41",421,41,42,4,190.3,75.99,199.16,0,0,0,0,0,0
"421,51",421,51,42,5,208.76,109.26,211.47,0,0,0,0,0,0
"421,61",421,61,42,6,216.14,172.43,229,0,0,0,3,0.08,0.03
"421,71",421,71,42,7,216.07,178.12,228.02,0,0,0,0,0,0
"421,81",421,81,42,8,198.39,131.09,213.94,0,0,0,1,0.02,0.01
"421,91",421,91,42,9,194.43,125.27,224.85,0,0,0,0,0,0
"421,101",421,101,42,10,204.85,68.25,197.52,0,0,0,0,0,0
"421,111",421,111,42,11,218.13,61.97,200.28,0,0,0,0,0,0
"421,121",421,121,42,12,200.65,83.33,205.38,0,0,0,0,0,0
"421,131",421,131,42,13,172.8,62.18,194.21,0,0,0,0,0,0
"421,141",421,141,42,14,172.41,53.67,186.21,0,0,0,0,0,0
"421,151",421,151,42,15,170.08,81.87,205,0,0,0,0,0,0
"421,161",421,161,42,16,241.38,188.52,235.23,0,0,0,0,0,0
"421,171",421,171,42,17,241.99,194.19,235.7,0,0,0,0,0,0
"421,181",421,181,42,18,241.12,196.63,233.4,0,0,0,0,0,0
"421,191",421,191,42,19,221.6,123.48,221.19,0,0,0,0,0,0
"421,201",421,201,42,20,223.3,118.05,221.52,0,0,0,0,0,0
"421,211",421,211,42,21,231.23,126.22,223.87,0,0,0,0,0,0
"421,221",421,221,42,22,227.95,134.22,225.16,0,0,0,0,0,0
"421,231",421,231,42,23,239.41,180.87,240.81,0,0,0,0,0,0
"421,241",421,241,42,24,240,199.73,243.09,0,0,0,0,0,0
"421,251",421,251,42,25,233.92,159.42,231.82,0,0,0,0,0,0
"421,261",421,261,42,26,240.18,207.57,241.97,0,0,0,0,0,0
"421,271",421,271,42,27,251.27,243.13,248.75,0,0,0,0,0,0
"421,281",421,281,42,28,245.67,242.76,249.52,0,0,0,0,0,0
"421,291",421,291,42,29,249.31,243.7,251.08,0,0,0,0,0,0
"421,301",421,301,42,30,250.53,246.84,251.49,0,0,0,0,0,0
"421,311",421,311,42,31,249.32,239.98,251.31,0,0,0,0,0,0
"421,321",421,321,42,32,251.5,243.84,251.75,0,0,0,0,0,0
"421,331",421,331,42,33,252.39,246.31,250.61,0,0,0,0,0,0
"421,341",421,341,42,34,247.91,227.07,248.11,0,0,0,0,0,0
"421,351",421,351,42,35,247.39,222.75,246.46,0,0,0,0,0,0
"421,361",421,361,42,36,247.53,226.93,248.66,0,0,0,0,0,0
"421,371",421,371,42,37,248.49,230.96,250.11,0,0,0,0,0,0
"421,381",421,381,42,38,245.51,215.86,245.12,0,0,0,0,0,0
"421,391",421,391,42,39,245.35,219.43,247.28,0,0,0,0,0,0
"421,401",421,401,42,40,252.75,246.38,252,0,0,0,0,0,0
"421,411",421,411,42,41,250.73,244.33,250.32,0,0,0,0,0,0
"421,421",421,421,42,42,252.42,245.79,251.92,0,0,0,0,0,0
"421,431",421,431,42,43,251.48,243.9,251.47,0,0,0,0,0,0
"421,441",421,441,42,44,247.65,237.49,247.35,0,0,0,0,0,0
"421,451",421,451,42,45,248.91,238.26,247.31,0,0,0,0,0,0
"421,461",421,461,42,46,239.4,199.96,239.58,0,0,0,0,0,0
"421,471",421,471,42,47,241.94,205.1,244.14,0,0,0,0,0,0
"421,481",421,481,42,48,243.43,207.09,240.36,0,0,0,0,0,0
"421,491",421,491,42,49,232.21,168.97,232.82,0,0,0,0,0,0
"421,501",421,501,42,50,226.55,152.3,231.91,0,0,0,0,0,0
"421,511",421,511,42,51,228.93,174.75,234.64,0,0,0,0,0,0
"421,521",421,521,42,52,247.04,222.72,244.1,0,0,0,0,0,0
"421,531",421,531,42,53,216.15,124.32,214.1,0,0,0,0,0,0
"421,541",421,541,42,54,216.59,86.07,206.79,0,0,0,0,0,0
"421,551",421,551,42,55,219.3,90.56,209.42,0,0,0,0,0,0
"421,561",421,561,42,56,182.65,66.65,202.19,0,0,0,0,0,0
"421,571",421,571,42,57,204.19,71.62,204.92,0,0,0,0,0,0
"421,581",421,581,42,58,218.68,86.01,210.37,0,0,0,0,0,0
"421,591",421,591,42,59,185.51,57.53,195.24,0,0,0,0,0,0
"421,601",421,601,42,60,177.15555555555557,52.4,189.87777777777777,0,0,0,0,0,0
"431,1",431,1,43,0,230.75,113.14,218.73,0,0,0,0,0,0
"431,11",431,11,43,1,222.35,110.25,216.39,0,0,0,0,0,0
"431,21",431,21,43,2,190.39,74.04,202.44,0,0,0,0,0,0
"431,31",431,31,43,3,200.97,83.47,202.8,0,0,0,0,0,0
"431,41",431,41,43,4,175.61,67.92,196.52,0,0,0,0,0,0
"431,51",431,51,43,5,172.27,63.09,199.69,0,0,0,0,0,0
"431,61",431,61,43,6,184.87,88.63,202.07,0,0,0,2,0.04,0.02
"431,71",431,71,43,7,155.31,60.42,189.6,0,0,0,6,0.14,0.06
"431,81",431,81,43,8,181.62,82.19,205.34,0,0,0,0,0,0
"431,91",431,91,43,9,241.16,212.88,236.73,0,0,0,0,0,0
"431,101",431,101,43,10,190.25,52.77,190.38,0,0,0,0,0,0
"431,111",431,111,43,11,211.39,61.37,206.42,0,0,0,0,0,0
"431,121",431,121,43,12,219.62,101.63,216.26,0,0,0,0,0,0
"431,131",431,131,43,13,203.66,85.35,210.02,0,0,0,0,0,0
"431,141",431,141,43,14,184.69,69.05,201.83,0,0,0,0,0,0
"431,151",431,151,43,15,190.48,84.32,210.59,0,0,0,0,0,0
"431,161",431,161,43,16,214.18,110.69,214.93,0,0,0,0,0,0
"431,171",431,171,43,17,212.91,85.71,207.1,0,0,0,0,0,0
"431,181",431,181,43,18,204.77,71.49,204.74,0,0,0,0,0,0
"431,191",431,191,43,19,233.81,119.89,220.52,0,0,0,0,0,0
"431,201",431,201,43,20,186.81,85.06,197.39,0,0,0,0,0,0
"431,211",431,211,43,21,192.78,88.8,207.33,0,0,0,0,0,0
"431,221",431,221,43,22,240.45,156.77,233.69,0,0,0,0,0,0
"431,231",431,231,43,23,241.19,195.94,239.89,0,0,0,0,0,0
"431,241",431,241,43,24,245.91,222.87,246.09,0,0,0,0,0,0
"431,251",431,251,43,25,233.4,188.95,237.75,0,0,0,0,0,0
"431,261",431,261,43,26,239.64,214.46,242.41,0,0,0,0,0,0
"431,271",431,271,43,27,247.64,236.26,248.25,0,0,0,0,0,0
"431,281",431,281,43,28,251.66,243.42,251.29,0,0,0,0,0,0
"431,291",431,291,43,29,251.66,243.75,251.76,0,0,0,0,0,0
"431,301",431,301,43,30,252.67,246.81,252.92,0,0,0,0,0,0
"431,311",431,311,43,31,252.33,246.86,252.1,0,0,0,0,0,0
"431,321",431,321,43,32,254.03,248.28,253.4,0,0,0,0,0,0
"431,331",431,331,43,33,249.5,236.86,248.34,0,0,0,0,0,0
"431,341",431,341,43,34,246.53,218.05,246.43,0,0,0,0,0,0
"431,351",431,351,43,35,245.7,223.44,246.1,0,0,0,0,0,0
"431,361",431,361,43,36,250.8,238.76,250.9,0,0,0,0,0,0
"431,371",431,371,43,37,248.76,227.34,246.67,0,0,0,0,0,0
"431,381",431,381,43,38,243.67,208.89,244.43,0,0,0,0,0,0
"431,391",431,391,43,39,245.78,213.07,244.06,0,0,0,0,0,0
"431,401",431,401,43,40,249.75,239.78,249.86,0,0,0,0,0,0
"431,411",431,411,43,41,251.73,245.97,250.09,0,0,0,0,0,0
"431,421",431,421,43,42,247.76,236.51,247.31,0,0,0,0,0,0
"431,431",431,431,43,43,248.73,239,249.18,0,0,0,0,0,0
"431,441",431,441,43,44,249.41,242.4,250.34,0,0,0,0,0,0
"431,451",431,451,43,45,244.77,222.54,244.61,0,0,0,0,0,0
"431,461",431,461,43,46,236.98,195.31,238.21,0,0,0,0,0,0
"431,471",431,471,43,47,235.73,204.54,240.38,0,0,0,0,0,0
"431,481",431,481,43,48,233.03,170.91,233.19,0,0,0,0,0,0
"431,491",431,491,43,49,230.81,161.95,232.03,0,0,0,0,0,0
"431,501",431,501,43,50,234.5,170.05,232.96,0,0,0,0,0,0
"431,511",431,511,43,51,235.33,184.71,234.04,0,0,0,0,0,0
"431,521",431,521,43,52,243.11,218.76,233.17,0,0,0,0,0,0
"431,531",431,531,43,53,219.84,109.88,207.84,0,0,0,0,0,0
"431,541",431,541,43,54,200.63,73.68,201.16,0,0,0,0,0,0
"431,551",431,551,43,55,218.94,86.51,210.63,0,0,0,0,0,0
"431,561",431,561,43,56,224.58,103.74,219.11,0,0,0,0,0,0
"431,571",431,571,43,57,228.71,116.24,223.7,0,0,0,0,0,0
"431,581",431,581,43,58,237.66,123.35,224.93,0,0,0,0,0,0
"431,591",431,591,43,59,221.94,100.01,216.96,0,0,0,0,0,0
"431,601",431,601,43,60,208.24444444444444,89.72222222222223,214.43333333333334,0,0,0,0,0,0
"441,1",441,1,44,0,204.65,89.2,212.86,0,0,0,0,0,0
"441,11",441,11,44,1,222.66,102.33,213.95,0,0,0,0,0,0
"441,21",441,21,44,2,190.99,77.35,201.96,0,0,0,0,0,0
"441,31",441,31,44,3,192.93,73.92,197.69,0,0,0,0,0,0
"441,41",441,41,44,4,195.32,78.48,204.75,0,0,0,0,0,0
"441,51",441,51,44,5,207.61,90.25,210.57,0,0,0,0,0,0
"441,61",441,61,44,6,211.13,91.43,206.79,0,0,0,0,0,0
"441,71",441,71,44,7,197.52,84.04,206.3,0,0,0,0,0,0
"441,81",441,81,44,8,184.82,70.89,203.58,0,0,0,0,0,0
"441,91",441,91,44,9,231.2,161.75,222.33,0,0,0,0,0,0
"441,101",441,101,44,10,176.39,67.35,200.39,0,0,0,0,0,0
"441,111",441,111,44,11,220.56,123.52,221.61,0,0,0,0,0,0
"441,121",441,121,44,12,227.8,139.99,227.26,0,0,0,0,0,0
"441,131",441,131,44,13,217.05,99.26,214.28,0,0,0,0,0,0
"441,141",441,141,44,14,230.83,112.18,220.62,0,0,0,0,0,0
"441,151",441,151,44,15,205.55,75.52,207.34,0,0,0,0,0,0
"441,161",441,161,44,16,219.17,83.73,211.13,0,0,0,0,0,0
"441,171",441,171,44,17,212.5,86.92,206.9,0,0,0,0,0,0
"441,181",441,181,44,18,209.24,81.86,208.42,0,0,0,0,0,0
"441,191",441,191,44,19,226.87,112.58,219.2,0,0,0,0,0,0
"441,201",441,201,44,20,169.16,68.52,199.43,0,0,0,0,0,0
"441,211",441,211,44,21,190.93,80.33,212.77,0,0,0,0,0,0
"441,221",441,221,44,22,237.93,154.29,232.34,0,0,0,0,0,0
"441,231",441,231,44,23,236.29,179.25,239,0,0,0,0,0,0
"441,241",441,241,44,24,246.56,220.89,245.04,0,0,0,0,0,0
"441,251",441,251,44,25,245.79,228.72,246.82,0,0,0,0,0,0
"441,261",441,261,44,26,245.54,232.29,247.35,0,0,0,0,0,0
"441,271",441,271,44,27,252.11,245.22,252.39,0,0,0,0,0,0
"441,281",441,281,44,28,251.93,245.22,252.44,0,0,0,0,0,0
"441,291",441,291,44,29,252.13,248.12,251.98,0,0,0,0,0,0
"441,301",441,301,44,30,252.54,245.1,252.26,0,0,0,0,0,0
"441,311",441,311,44,31,251.7,242.87,250.76,0,0,0,0,0,0
"441,321",441,321,44,32,252.36,246.54,252.34,0,0,0,0,0,0
"441,331",441,331,44,33,247.76,235.49,248.99,0,0,0,0,0,0
"441,341",441,341,44,34,245.88,223.57,247.37,0,0,0,0,0,0
"441,351",441,351,44,35,248.26,235.84,249.17,0,0,0,0,0,0
"441,361",441,361,44,36,250.13,236.94,249.65,0,0,0,0,0,0
